217,50.757,32.144,43,42.077,50.757,32.144,64
213,20.112,25.831,109,19.906,20.112,25.831,175
225,118.56,150.74,50,59.76,118.56,150.74,66
221,33.204,37.98,110,30.806,33.204,37.98,120
221,55.599,18.007,123,38.269,55.599,18.007,69
207,59.203,17.27,61,63.5,59.203,17.27,106
210,25.656,55.698,61,31.977,25.656,55.698,62
223,81.468,45.905,60,36.705,81.468,45.905,119
220,26.401,15.628,115,15.532,26.401,15.628,70
215,92.651,46.352,83,66.153,92.651,46.352,71
212,78.059,51,82,45.796,78.059,51,67
216,24.965,3.3541,121,24.829,24.965,3.3541,115
187,23.633,35.355,42,29.232,23.633,35.355,97
191,67.683,12.903,72,56.004,67.683,12.903,99
195,56.732,40.012,99,94.744,56.732,40.012,60
198,49.905,29.954,83,47.024,49.905,29.954,62
193,77.201,38.471,76,108.07,77.201,38.471,100
185,68.966,69.923,72,34.475,68.966,69.923,37
197,66.115,117.02,75,98.971,66.115,117.02,67
178,69.406,13.829,47,55.682,69.406,13.829,91
186,89.651,65.691,99,38.762,89.651,65.691,66
201,107.23,59.519,106,52,107.23,59.519,71
206,67.476,49.661,105,19.294,67.476,49.661,88
192,28.792,38.694,63,60.508,28.792,38.694,65
192,24.52,44.903,106,60.667,24.52,44.903,118
191,18.173,55.231,34,63.366,18.173,55.231,63
199,87.888,46.888,48,60.574,87.888,46.888,65
207,83.41,28.43,46,78.492,83.41,28.43,66
218,46.325,15.788,55,49.661,46.325,15.788,64
227,9.9247,69.473,126,79.31,9.9247,69.473,54
226,89.042,100.11,26,41.908,89.042,100.11,54
228,55.823,66.832,123,19.831,55.823,66.832,68
223,66.508,93.468,45,32.573,66.508,93.468,72
206,39.224,8.0156,119,31.847,39.224,8.0156,111
217,66.123,52.811,49,29.108,66.123,52.811,119
213,26.349,53.782,127,72.61,26.349,53.782,120
212,51.87,74.601,111,75.135,51.87,74.601,115
209,80.225,46.425,115,51.237,80.225,46.425,117
217,74.701,93.409,130,37.121,74.701,93.409,120
208,67.65,81.025,122,64.827,67.65,81.025,115
176,22.825,10.062,98,19.007,22.825,10.062,88
190,60.747,17.734,71,48.665,60.747,17.734,60
191,64.393,27.987,74,44.342,64.393,27.987,41
228,106.66,31.321,97,75.343,106.66,31.321,87
194,9.0139,21.639,75,27.313,9.0139,21.639,62
195,88.671,32.016,67,57.031,88.671,32.016,63
191,47.101,47.183,64,52.709,47.101,47.183,61
199,53.388,81.514,73,41.692,53.388,81.514,76
212,79.006,19.704,81,63.869,79.006,19.704,68
223,51.042,31.133,91,58.502,51.042,31.133,121
239,121.91,67.264,124,59.508,121.91,67.264,17
230,67.956,125.3,93,77.162,67.956,125.3,75
228,81.892,44.147,121,120.75,81.892,44.147,70
221,65.485,73.11,87,63.445,65.485,73.11,72
208,90.4,18.028,45,89.506,90.4,18.028,110
224,34.092,35.756,44,55.886,34.092,35.756,123
214,107.2,66.979,87,54.039,107.2,66.979,72
219,98.865,40.249,46,71.751,98.865,40.249,52
215,46.295,27.019,91,26.5,46.295,27.019,111
225,62.7,49.862,48,71.92,62.7,49.862,78
220,64.018,46.931,116,19.474,64.018,46.931,69
238,161.62,75.293,128,103.95,161.62,75.293,51
221,32.558,46.704,118,69.651,32.558,46.704,75
212,6.6708,30.418,65,35.892,6.6708,30.418,70
208,65.863,31.504,95,85.747,65.863,31.504,57
211,10.124,37.014,107,37.423,10.124,37.014,109
212,31.468,68.149,83,55.579,31.468,68.149,67
228,58.045,86.228,88,43.157,58.045,86.228,59
224,61.337,20.156,40,78.323,61.337,20.156,67
225,112.7,86.708,90,52.51,112.7,86.708,72
222,104.99,80.777,73,24.749,104.99,80.777,63
220,140.45,90.802,122,49.822,140.45,90.802,70
210,55.014,75.619,78,61.832,55.014,75.619,69
215,73.335,27.336,81,53.05,73.335,27.336,67
224,127.71,85.154,49,43.503,127.71,85.154,71
221,99.741,182.16,112,140.12,99.741,182.16,85
221,71.486,62.853,43,57.63,71.486,62.853,76
220,100.13,51.196,62,61.654,100.13,51.196,119
217,106.91,75.515,68,31.401,106.91,75.515,67
198,4.3012,40.078,65,44.365,4.3012,40.078,66
220,83.632,38.331,47,78.54,83.632,38.331,64
221,129.56,44.116,88,141.77,129.56,44.116,128
220,50.112,24.602,36,26.683,50.112,24.602,69
218,119.11,43.304,84,138.51,119.11,43.304,62
225,81.759,37.165,47,80.519,81.759,37.165,105
219,65.523,13.238,45,74.33,65.523,13.238,62
183,54.866,53.425,36,45.962,54.866,53.425,39
195,93.255,79.343,75,34.34,93.255,79.343,65
193,48.088,50.562,101,76.577,48.088,50.562,68
204,68.347,20.7,74,50.51,68.347,20.7,60
194,41.067,34.205,35,48.626,41.067,34.205,59
202,10.794,48.582,107,53.612,10.794,48.582,65
200,106.76,67.209,79,48.564,106.76,67.209,61
197,110.17,53.021,100,65.531,110.17,53.021,99
226,25.676,28.399,89,53.303,25.676,28.399,72
223,5.0249,132.46,92,127.71,5.0249,132.46,63
215,93.362,81.685,76,63.82,93.362,81.685,63
221,60.649,48.088,120,59.944,60.649,48.088,73
227,3.3541,22.506,83,24.13,3.3541,22.506,72
219,119.19,36.266,63,88.93,119.19,36.266,66
202,9.2195,60.731,66,55.913,9.2195,60.731,66
210,28.231,40.031,43,47.101,28.231,40.031,109
216,98.976,57.628,114,47.003,98.976,57.628,72
196,106.74,62.177,99,48.01,106.74,62.177,81
212,61.664,32.175,59,36.868,61.664,32.175,52
216,60.035,75.329,120,59.104,60.035,75.329,96
220,43.892,33.615,60,49.503,43.892,33.615,63
224,47.668,58.303,120,30.504,47.668,58.303,58
223,10.404,46.043,41,50.619,10.404,46.043,21
230,51.442,15.232,39,51.732,51.442,15.232,67
216,87.688,72.154,111,66.287,87.688,72.154,64
228,78.131,92.7,124,52.775,78.131,92.7,73
217,27.005,39.856,118,65.797,27.005,39.856,62
223,68.507,126.34,83,115.24,68.507,126.34,64
227,139.3,149.49,51,58.728,139.3,149.49,57
252,28.218,139.53,67,166.43,28.218,139.53,136
229,101.02,40.478,140,61.583,101.02,40.478,53
234,46.65,41.283,143,43.829,46.65,41.283,55
236,4.0311,163.62,55,167.09,4.0311,163.62,124
241,52.202,165.11,58,114.49,52.202,165.11,143
247,14.705,140.97,139,126.44,14.705,140.97,136
210,46.717,41.382,75,71.063,46.717,41.382,65
222,53.46,83.178,112,42.901,53.46,83.178,63
234,90.347,85.617,96,6.5765,90.347,85.617,23
226,20.304,78.85,118,91.526,20.304,78.85,76
236,51.23,126.34,96,96.831,51.23,126.34,72
236,45.222,116.28,96,90.057,45.222,116.28,129
223,55.41,42.994,115,97.063,55.41,42.994,64
188,73.527,6.5765,64,70.831,73.527,6.5765,61
209,48.169,15.403,78,38.762,48.169,15.403,64
213,40.804,41.872,111,29.82,40.804,41.872,67
222,77.347,66.635,113,11.8,77.347,66.635,71
208,94.954,46.704,107,135.66,94.954,46.704,67
212,83.206,51.054,73,61.63,83.206,51.054,65
211,60.803,131.03,68,81.615,60.803,131.03,65
212,35.725,64.08,113,84.572,35.725,64.08,62
232,25.402,75.961,125,56.376,25.402,75.961,56
245,85.914,44.66,147,111.54,85.914,44.66,132
252,71.4,30.414,146,95.776,71.4,30.414,51
271,106.86,52.118,146,56.613,106.86,52.118,97
235,136.43,111.43,128,29.069,136.43,111.43,135
238,75.316,79.577,127,46.819,75.316,79.577,62
238,59.18,58.807,124,8.0623,59.18,58.807,128
201,68.281,49.064,71,52.559,68.281,49.064,107
202,29.517,46.024,75,17.464,29.517,46.024,60
205,86.396,48.466,107,91.604,86.396,48.466,59
192,47.508,62.34,98,60.83,47.508,62.34,1
210,48.255,56.879,112,24.192,48.255,56.879,66
199,116.74,61.002,108,86.052,116.74,61.002,54
210,37.911,39.906,115,53.397,37.911,39.906,57
233,52.631,67.469,53,102.62,52.631,67.469,77
245,35.777,37.832,98,2.6926,35.777,37.832,144
252,89.801,95.48,75,87.323,89.801,95.48,79
245,95.975,46.992,131,51.662,95.975,46.992,144
235,63.994,62.514,129,119.63,63.994,62.514,77
228,51.793,3.5,135,49.176,51.793,3.5,78
191,84.595,88.193,101,39.991,84.595,88.193,76
204,51.887,43.189,111,12.981,51.887,43.189,66
204,85.037,57.604,83,31.016,85.037,57.604,112
209,45.354,35.415,88,48.972,45.354,35.415,66
198,103.48,30.48,80,73.41,103.48,30.48,106
205,70.401,36.087,106,55.317,70.401,36.087,60
203,78.27,62.268,43,71.568,78.27,62.268,113
193,37.845,2.5495,52,40.028,37.845,2.5495,64
198,48.023,91.948,39,95.834,48.023,91.948,65
199,61.061,18.561,36,60.008,61.061,18.561,55
192,55.227,32.638,79,29.77,55.227,32.638,48
205,50.99,33.534,18,56.608,50.99,33.534,45
202,14.23,52.07,110,39.373,14.23,52.07,70
209,22.809,69.226,43,46.861,22.809,69.226,76
208,32.101,30.887,112,12.903,32.101,30.887,61
214,46.09,78.447,115,115.5,46.09,78.447,67
219,44.972,42.854,110,61.612,44.972,42.854,77
232,64.701,43.641,38,42.851,64.701,43.641,43
210,48.068,65.949,88,39.131,48.068,65.949,81
223,105.11,45.621,39,59.666,105.11,45.621,61
216,60.104,78.2,118,43.061,60.104,78.2,67
168,34.677,9.1788,60,27.771,34.677,9.1788,46
166,65.048,20.524,62,46.519,65.048,20.524,51
178,49,26.707,72,38.694,49,26.707,58
172,59.424,55.57,94,44.263,59.424,55.57,67
174,96.754,54.784,93,45.793,96.754,54.784,66
175,73.746,67.915,71,44.407,73.746,67.915,53
177,12.349,23.927,68,20.248,12.349,23.927,52
172,38.079,26.201,67,15.7,38.079,26.201,54
199,19.831,37.316,42,29.449,19.831,37.316,105
204,18.722,124.09,39,118.57,18.722,124.09,112
198,58.941,30.923,34,28.022,58.941,30.923,61
204,73.86,59.718,78,15.508,73.86,59.718,111
200,33.455,70.436,105,94.088,33.455,70.436,63
193,74.245,49.925,99,55.32,74.245,49.925,39
195,36.582,63.702,75,61.166,36.582,63.702,101
210,40.611,20.524,82,24.99,40.611,20.524,109
209,17.586,28.692,38,17.117,17.586,28.692,112
207,52.158,73.914,101,23.521,52.158,73.914,70
214,36.249,2.5495,117,33.771,36.249,2.5495,77
217,52.146,69.543,113,57.031,52.146,69.543,113
217,62.662,113.9,44,51.245,62.662,113.9,115
213,9.6177,19.647,63,27.505,9.6177,19.647,113
232,63.736,38.503,53,29.568,63.736,38.503,69
239,21.401,38.471,184,40.817,21.401,38.471,126
239,32.164,52.887,127,82.84,32.164,52.887,130
239,86.27,79.376,129,9.8489,86.27,79.376,60
221,31.945,91.691,119,115,31.945,91.691,118
232,61.264,106.72,97,114.42,61.264,106.72,73
176,20.934,42.738,44,53.956,20.934,42.738,91
175,37.407,93.964,67,64.661,37.407,93.964,79
188,37.947,43.489,76,69.161,37.947,43.489,57
190,96.294,61.4,75,82.453,96.294,61.4,45
185,33.015,66.093,68,83.662,33.015,66.093,42
187,88.162,45.708,77,54.454,88.162,45.708,75
193,84.334,29.53,77,55.518,84.334,29.53,15
191,74.983,101.1,80,37.964,74.983,101.1,73
183,35.341,33.32,91,64.709,35.341,33.32,92
197,46.952,8.0156,73,38.965,46.952,8.0156,62
203,54.113,6.7082,102,48.931,54.113,6.7082,62
213,24.698,77.319,83,75.401,24.698,77.319,41
212,72.101,50.01,37,67.724,72.101,50.01,41
206,57.345,47.074,107,48.626,57.345,47.074,68
210,70.228,40.636,86,29.618,70.228,40.636,62
200,47.215,44.534,105,27.203,47.215,44.534,53
189,99.96,56.659,61,43.546,99.96,56.659,48
197,43.142,19.007,69,26.476,43.142,19.007,62
205,34.713,27.354,79,41.704,34.713,27.354,61
215,72.945,57.118,115,38.347,72.945,57.118,64
202,21.966,62.769,105,77.308,21.966,62.769,57
210,19.831,25.495,78,13.2,19.831,25.495,109
207,60.166,30.594,66,65.513,60.166,30.594,109
204,71.61,32.558,99,96.933,71.61,32.558,66
206,69.995,79.953,73,89.405,69.995,79.953,82
211,53.968,121.66,49,126.89,53.968,121.66,74
228,16.985,35.934,82,33.679,16.985,35.934,91
225,133.84,156.19,70,45.025,133.84,156.19,121
228,54.708,35.362,77,76.971,54.708,35.362,73
199,40.7,32.28,73,42.006,40.7,32.28,76
202,56.648,47.321,110,33.842,56.648,47.321,80
220,37.643,48.508,88,81.988,37.643,48.508,127
220,76.606,107.11,128,31.89,76.606,107.11,75
213,85.921,49.865,88,36.401,85.921,49.865,78
220,30.017,12.369,128,29.155,30.017,12.369,113
195,55.543,33.365,42,44.342,55.543,33.365,107
234,85.349,90.897,138,9.0139,85.349,90.897,70
229,51.696,17.335,46,39.56,51.696,17.335,87
227,63.455,70.799,134,108.05,63.455,70.799,121
229,65.048,72.339,125,69.895,65.048,72.339,119
209,38.118,29.108,81,10.548,38.118,29.108,110
219,64.777,19.235,88,67.543,64.777,19.235,74
223,40.206,29.364,90,16.919,40.206,29.364,75
229,119.09,127.97,93,24.413,119.09,127.97,73
225,35.795,103.59,83,107.35,35.795,103.59,67
231,113.1,59.977,95,147.87,113.1,59.977,82
227,59.036,65.622,106,53.038,59.036,65.622,68
216,40.302,68.09,76,64.517,40.302,68.09,112
221,43.661,106.51,86,64.236,43.661,106.51,120
232,24.668,37.5,99,59.349,24.668,37.5,123
234,127.08,149.28,51,22.809,127.08,149.28,126
229,7.433,123.24,90,124.18,7.433,123.24,74
198,39.054,32.684,39,9.1924,39.054,32.684,80
207,18.974,46.295,61,35.175,18.974,46.295,84
202,9.434,53.106,72,59.685,9.434,53.106,62
200,55.301,17.357,103,71.278,55.301,17.357,39
207,24.99,23.548,40,48.052,24.99,23.548,43
212,43.342,43.618,88,10.817,43.342,43.618,68
201,51.587,40.031,74,79.134,51.587,40.031,62
206,7.9057,27.951,75,35.795,7.9057,27.951,86
209,41.608,42.027,62,60.208,41.608,42.027,113
224,60.848,34.475,87,56.719,60.848,34.475,119
220,38.243,76.217,114,70.884,38.243,76.217,46
216,109.76,21.243,44,89.051,109.76,21.243,40
222,37.802,87.197,189,52.118,37.802,87.197,52
221,63.405,45.025,65,70.064,63.405,45.025,117
219,49.739,43.923,43,8.3815,49.739,43.923,68
207,114.26,73.174,75,55.725,114.26,73.174,77
214,31.385,52.338,85,21.101,31.385,52.338,74
215,7.433,130.43,84,135.85,7.433,130.43,71
210,83.537,27.987,86,56.403,83.537,27.987,69
214,29.732,31.085,124,48.747,29.732,31.085,82
213,53.416,43.408,43,57.079,53.416,43.408,68
217,59.216,29.017,72,37.583,59.216,29.017,85
241,37.964,24.382,54,18.822,37.964,24.382,83
241,24.233,61.533,129,38.994,24.233,61.533,56
228,12.806,29.682,124,28.302,12.806,29.682,122
229,54.104,1.8028,48,54.452,54.104,1.8028,125
223,17.029,14.213,104,29.12,17.029,14.213,65
183,77.931,12.51,65,68.237,77.931,12.51,73
209,36.695,109.97,78,73.371,36.695,109.97,73
204,14.577,99.731,78,114.31,14.577,99.731,77
208,24.13,40.746,84,64.827,24.13,40.746,82
198,97.218,53.285,35,130.43,97.218,53.285,64
204,26.542,44.601,79,34.004,26.542,44.601,63
208,12.53,71.528,69,83.9,12.53,71.528,76
191,35.588,37.567,48,40.475,35.588,37.567,99
185,59.034,35.725,68,23.585,59.034,35.725,58
203,112.17,96.065,79,28.518,112.17,96.065,63
207,15.62,60.351,78,75.367,15.62,60.351,64
205,111.07,114.7,78,24.459,111.07,114.7,62
203,16.008,41.62,80,52.521,16.008,41.62,62
207,3.9051,65.521,75,67.796,3.9051,65.521,64
198,35.089,48.541,108,17.678,35.089,48.541,61
191,60.308,22.327,102,66.547,60.308,22.327,43
198,69.04,48.052,46,114.59,69.04,48.052,59
206,81.835,76.559,79,7.5664,81.835,76.559,54
193,88.934,66.412,32,23.712,88.934,66.412,101
201,23.537,79.404,74,101.36,23.537,79.404,53
203,43.546,27.735,54,65.123,43.546,27.735,55
210,42.406,108.27,81,68.74,42.406,108.27,111
218,24.005,48.01,84,38.707,24.005,48.01,118
217,103.76,125.43,41,41.881,103.76,125.43,95
220,108.95,56.604,117,54.521,108.95,56.604,50
221,15.572,66.009,121,76.787,15.572,66.009,80
214,64.537,18.358,115,47.265,64.537,18.358,68
243,71.234,47.215,62,118.44,71.234,47.215,85
243,50.589,89.244,53,133.66,50.589,89.244,81
237,66.8,38.079,127,85.984,66.8,38.079,86
243,58.078,150.02,58,128.5,58.078,150.02,50
236,39.689,119.26,50,121.17,39.689,119.26,75
241,42.956,51.793,53,67.002,42.956,51.793,130
186,56.58,48.304,68,22.204,56.58,48.304,46
185,61.241,63.329,69,31.953,61.241,63.329,48
181,14.866,22.638,91,29.808,14.866,22.638,50
188,62.452,64.815,74,34.311,62.452,64.815,54
194,40.003,36.062,76,53.256,40.003,36.062,58
184,55.644,20.359,69,37.273,55.644,20.359,48
200,34.525,44.503,109,70.996,34.525,44.503,64
218,51.539,27.613,81,37.832,51.539,27.613,68
223,82.538,15.403,75,84.713,82.538,15.403,70
226,22.897,45.774,79,65.593,22.897,45.774,67
229,41.931,13.901,122,29.436,41.931,13.901,68
231,2.2361,121.11,79,122.87,2.2361,121.11,70
234,60.121,40.401,70,68.097,60.121,40.401,64
214,21.633,54.886,52,62.598,21.633,54.886,80
218,22.771,52.559,45,55.009,22.771,52.559,57
220,98.647,112.31,79,46.425,98.647,112.31,64
221,63.287,26.744,36,48.918,63.287,26.744,83
231,56.254,43.96,124,99.745,56.254,43.96,74
217,43.419,24.739,119,64.213,43.419,24.739,70
211,40.305,35.018,80,52.586,40.305,35.018,62
210,28.745,72.295,78,48.819,28.745,72.295,59
222,23.505,51.042,114,66.161,23.505,51.042,54
224,10.308,64.041,94,68.25,10.308,64.041,47
227,38.552,28.04,112,12.649,38.552,28.04,46
220,69.199,29.833,93,44.727,69.199,29.833,49
214,59.841,59.887,97,12.981,59.841,59.887,55
208,45.26,51.034,111,51.971,45.26,51.034,110
199,7.1063,26.8,43,21.523,7.1063,26.8,59
200,9.6177,71.772,81,66.613,9.6177,71.772,59
229,45.503,31.662,117,41.677,45.503,31.662,190
199,47.671,10.966,105,37.792,47.671,10.966,63
192,29.954,56.925,39,37.567,29.954,56.925,63
179,3.3541,65.364,67,66.8,3.3541,65.364,90
214,16.008,17.393,77,24.439,16.008,17.393,68
207,48.441,109.75,41,122,48.441,109.75,70
207,59.171,34.59,111,87.024,59.171,34.59,57
208,28.901,62.604,108,34.409,28.901,62.604,64
210,105.44,79.12,125,40.115,105.44,79.12,64
217,64.08,28.018,76,44.003,64.08,28.018,79
228,56.8,33.941,54,46.328,56.8,33.941,87
242,35.43,4.6098,133,38.053,35.43,4.6098,130
242,64.222,32.561,99,81.445,64.222,32.561,129
229,32.898,6.4031,125,35.046,32.898,6.4031,69
238,83.41,62.626,73,70.514,83.41,62.626,75
235,120.06,61.855,40,64.002,120.06,61.855,71
210,44.23,66.327,68,42.503,44.23,66.327,68
221,73.981,50.122,110,24.187,73.981,50.122,69
225,86.783,51.352,87,53.369,86.783,51.352,67
231,48.87,18.344,79,36.003,48.87,18.344,80
227,8.5147,38.694,65,38.539,8.5147,38.694,77
229,55.509,36.118,73,62.34,55.509,36.118,72
188,37.646,51.196,103,72.272,37.646,51.196,56
213,17.029,44.102,76,45.222,17.029,44.102,70
215,39.528,74.582,87,112.36,39.528,74.582,63
227,17.066,18.2,46,29.908,17.066,18.2,78
226,56.608,78.772,72,22.727,56.608,78.772,70
219,35.128,6.0208,116,35.655,35.128,6.0208,70
194,23.691,59.977,87,55.772,23.691,59.977,62
198,106.61,42.854,35,72.83,106.61,42.854,63
197,24.52,55.61,34,65.622,24.52,55.61,54
197,15.033,88.07,101,74.922,15.033,88.07,54
202,50.384,54.374,35,23.345,50.384,54.374,65
199,122.74,68.617,25,61.612,122.74,68.617,51
198,53.509,33.204,98,60.334,53.509,33.204,99
196,10.5,53.151,102,56.269,10.5,53.151,45
207,24.824,49.812,84,61.745,24.824,49.812,63
212,43.546,39.386,81,43.96,43.546,39.386,55
202,34.297,70.292,79,36.335,34.297,70.292,59
197,65.15,29.547,105,79.388,65.15,29.547,52
199,47.595,28.218,75,32.28,47.595,28.218,56
191,41.692,70.301,73,30.373,41.692,70.301,77
204,45.235,45.607,104,78.142,45.235,45.607,65
219,17.671,64.637,111,82.105,17.671,64.637,68
215,80.131,5.1478,84,84.549,80.131,5.1478,43
209,72.35,13.038,104,83.442,72.35,13.038,68
205,18.358,93.772,65,91.325,18.358,93.772,65
210,32.558,15.66,48,47.024,32.558,15.66,49
208,63.791,109.46,61,157.97,63.791,109.46,63
183,34.442,3,64,32.191,34.442,3,46
199,7.9057,37.537,72,42.03,7.9057,37.537,45
208,32.33,39.699,108,9.3408,32.33,39.699,59
209,60.467,24.622,36,41.382,60.467,24.622,78
203,30.663,22.897,41,25.933,30.663,22.897,57
205,28.636,56.943,109,28.504,28.636,56.943,67
207,62.891,22.147,83,43.142,62.891,22.147,57
205,84.825,29.3,44,56.721,84.825,29.3,105
216,68.6,25.466,46,43.732,68.6,25.466,65
212,103.98,27.541,85,81.541,103.98,27.541,60
220,9.5525,74.25,108,77.963,9.5525,74.25,42
219,91.066,12.176,37,79.191,91.066,12.176,61
203,21.523,34.821,36,30.647,21.523,34.821,59
219,52.88,54.601,45,22.472,52.88,54.601,49
192,80.539,49.381,103,36.674,80.539,49.381,100
222,84.559,34,51,53.593,84.559,34,69
227,89.202,49.477,120,47.885,89.202,49.477,71
219,89.723,6.7082,39,89.119,89.723,6.7082,77
218,29.47,46.597,110,34.63,29.47,46.597,60
220,15.24,27.902,45,32.882,15.24,27.902,71
210,140.72,45.916,42,94.812,140.72,45.916,68
212,52.811,29.517,68,38.2,52.811,29.517,69
190,24.254,13.757,63,33.838,24.254,13.757,35
184,33.734,9,36,36.674,33.734,9,48
188,61.843,60.632,100,39.778,61.843,60.632,55
197,108.2,66.483,79,41.815,108.2,66.483,62
188,71.107,34.67,65,41.512,71.107,34.67,49
187,66.427,51.171,36,27.659,66.427,51.171,54
185,53.614,64.072,68,39.953,53.614,64.072,48
200,28.412,17.103,46,14.5,28.412,17.103,58
211,40.376,52.06,114,22.361,40.376,52.06,115
216,37.216,56.029,118,40.265,37.216,56.029,120
219,78.9,87.893,123,20.506,78.9,87.893,45
216,73.11,100.81,131,28.111,73.11,100.81,116
216,56.089,57.136,118,2.9155,56.089,57.136,55
204,74.111,71.486,113,33.064,74.111,71.486,65
230,54.637,74.197,120,106.49,54.637,74.197,78
234,82.148,46.352,62,46.382,82.148,46.352,71
228,89.359,92.455,120,68.154,89.359,92.455,52
240,80.056,57.63,48,81.616,80.056,57.63,79
219,130.1,79.379,116,63.135,130.1,79.379,63
231,74.061,17.614,51,57.942,74.061,17.614,122
209,66.093,22.804,106,50.022,66.093,22.804,107
195,42.19,59.701,102,58.739,42.19,59.701,50
205,42.688,45.918,39,37.125,42.688,45.918,68
209,41.04,59.256,110,35.693,41.04,59.256,66
213,41.608,24.52,111,63.265,41.608,24.52,72
207,80.964,27.042,83,54.74,80.964,27.042,60
210,56.782,63.044,83,56.447,56.782,63.044,66
204,59.775,30.61,81,38.471,59.775,30.61,62
182,64.67,13.583,69,51.442,64.67,13.583,57
195,25.02,52.538,41,28.306,25.02,52.538,61
195,86.205,23.927,77,65.408,86.205,23.927,43
198,11.413,11.18,34,21.57,11.413,11.18,42
